Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
2000.0000      10.8263        2.0000         3.4544         267.6638       80.7209        85.5806        143.0352       143.0352       143.0352       88.7369        88.5714        88.6542        220.5931       220.2522       220.4227       0.2432         0.6198         12.7534        0.0009         0.0093         8.6962         6.4348         239.1640       
2000.0000      10.7585        3.0000         3.4762         275.8701       83.9402        86.8571        147.9168       147.9168       147.9168       90.5002        90.2846        90.3924        225.5094       225.0629       225.2862       0.2462         0.6111         12.6719        0.0012         0.0119         8.7876         6.5231         241.3283       
2000.0000      10.6902        4.0000         3.4984         283.9790       87.1634        88.1115        152.7686       152.7686       152.7686       92.2300        91.9602        92.0951        230.3368       229.7755       230.0562       0.2490         0.6028         12.5936        0.0015         0.0147         8.8751         6.6082         243.4133       
2000.0000      10.6312        5.0000         3.5178         292.0056       90.3946        89.3471        157.5983       157.5983       157.5983       93.9305        93.6030        93.7667        235.0866       234.4025       234.7446       0.2517         0.5950         12.5182        0.0017         0.0175         8.9632         6.6933         245.4647       
2000.0000      10.5674        6.0000         3.5391         299.9310       93.6283        90.5600        162.3959       162.3959       162.3959       95.5966        95.2088        95.4027        239.7464       238.9328       239.3397       0.2544         0.5875         12.4449        0.0020         0.0204         9.0459         6.7740         247.4245       
2000.0000      10.5031        7.0000         3.5607         307.7627       96.8663        91.7519        167.1651       167.1651       167.1651       97.2304        96.7801        97.0052        244.3219       243.3733       243.8478       0.2569         0.5803         12.3736        0.0023         0.0233         9.1253         6.8518         249.3145       
2000.0000      10.4416        8.0000         3.5817         315.5062       100.1100       92.9239        171.9087       171.9087       171.9087       98.8336        98.3189        98.5763        248.8175       247.7292       248.2736       0.2593         0.5734         12.3039        0.0026         0.0262         9.2028         6.9279         251.1513       
2000.0000      10.3840        9.0000         3.6016         323.1639       103.3601       94.0767        176.6280       176.6280       176.6280       100.4068       99.8264        100.1166       253.2352       252.0036       252.6197       0.2616         0.5668         12.2356        0.0029         0.0291         9.2793         7.0030         252.9429       
2000.0000      10.3248        10.0000        3.6222         330.7295       106.6143       95.2089        181.3194       181.3194       181.3194       101.9484       101.3015       101.6249       257.5713       256.1935       256.8827       0.2639         0.5605         12.1683        0.0032         0.0319         9.3523         7.0751         254.6671       
2000.0000      10.2664        11.0000        3.6428         338.2069       109.8737       96.3216        185.9848       185.9848       185.9848       103.4596       102.7455       103.1026       261.8288       260.3027       261.0661       0.2661         0.5544         12.1018        0.0035         0.0347         9.4230         7.1453         256.3363       
2000.0000      10.2120        12.0000        3.6622         345.6012       113.1398       97.4157        190.6270       190.6270       190.6270       104.9417       104.1601       104.5509       266.0113       264.3354       265.1738       0.2682         0.5485         12.0361        0.0037         0.0375         9.4930         7.2147         257.9674       
2000.0000      10.1539        13.0000        3.6832         352.9034       116.4093       98.4896        195.2407       195.2407       195.2407       106.3926       105.5435       105.9680       270.1134       268.2869       269.2007       0.2702         0.5428         11.9708        0.0040         0.0402         9.5587         7.2807         259.5267       
