Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
1060.0000      19.1703        6.0000         2.4327         141.2569       70.8948        62.2497        94.3488        94.3488        94.3488        51.4222        47.6001        49.5112        130.5493       122.2427       126.4198       0.2767         0.5248         6.2213         0.0386         0.4015         8.1191         6.2276         176.7482       
1060.0000      19.0025        7.0000         2.4542         142.8053       73.6037        61.9489        96.6709        96.6709        96.6709        51.0097        47.0681        49.0389        130.1392       121.4873       125.8384       0.2830         0.5073         5.8132         0.0402         0.4187         8.1260         6.2761         175.7831       
1060.0000      18.8510        8.0000         2.4739         143.9835       76.0357        61.5722        98.6850        98.6850        98.6850        50.5329        46.4718        48.5023        129.4953       120.5005       125.0244       0.2888         0.4915         5.4386         0.0419         0.4369         8.1259         6.3158         174.7114       
1060.0000      18.7137        9.0000         2.4921         144.8347       78.1424        61.0890        100.3732       100.3732       100.3732       49.9918        45.8355        47.9137        128.6218       119.3409       124.0090       0.2941         0.4774         5.0974         0.0434         0.4534         8.1186         6.3464         173.5503       
1060.0000      18.5741        10.0000        2.5108         145.7054       80.3977        60.3608        102.1669       102.1669       102.1669       49.2780        45.0655        47.1717        127.3579       117.8663       122.6404       0.2999         0.4617         4.7170         0.0447         0.4674         8.1080         6.3789         172.1134       
1070.0000      20.2642        0.0000         2.3014         129.6114       55.6504        60.3629        80.3041        80.3041        80.3041        51.0099        48.1779        49.5939        126.2897       120.4467       123.3824       0.2439         0.6176         8.1677         0.0286         0.2939         7.9766         5.9071         177.8447       
1070.0000      20.0566        1.0000         2.3252         132.0634       58.3040        61.0216        82.8905        82.8905        82.8905        51.3648        48.3590        49.8619        127.7143       121.4574       124.6016       0.2495         0.6015         7.8634         0.0301         0.3108         8.0150         5.9706         178.1335       
1070.0000      19.8609        2.0000         2.3481         134.3259       60.9465        61.5487        85.4063        85.4063        85.4063        51.6051        48.4247        50.0149        128.8613       122.1820       125.5390       0.2550         0.5856         7.5464         0.0318         0.3284         8.0481         6.0309         178.2315       
1070.0000      19.6751        3.0000         2.3703         136.3442       63.5242        61.8620        87.7975        87.7975        87.7975        51.6812        48.3442        50.0127        129.6119       122.5409       126.0953       0.2606         0.5696         7.2104         0.0334         0.3451         8.0730         6.0861         178.0670       
1070.0000      19.4972        4.0000         2.3919         138.0683       66.0596        62.1026        90.0625        90.0625        90.0625        51.6633        48.1436        49.9034        130.1110       122.5874       126.3698       0.2661         0.5541         6.8726         0.0353         0.3655         8.0913         6.1362         177.7205       
1070.0000      19.3316        5.0000         2.4124         139.5185       68.3482        62.2161        92.0716        92.0716        92.0716        51.5637        47.8825        49.7231        130.3562       122.4249       126.4130       0.2712         0.5400         6.5601         0.0370         0.3844         8.1023         6.1778         177.2546       
1070.0000      19.1722        6.0000         2.4325         140.9161       70.7125        62.1362        94.1137        94.1137        94.1137        51.3224        47.5023        49.4123        130.2848       121.9837       126.1582       0.2766         0.5250         6.2159         0.0387         0.4021         8.1102         6.2202         176.5726       
